# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Feb  2 04:14:41 2018
#
# CONSTRAINT:  where (koi_disposition like '%CONFIRMED%'
# CONSTRAINT:  and koi_count > 2
# CONSTRAINT:  )
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_count:      Number of Planets
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_model_snr,koi_count,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
185,11512246,K00168.02,Kepler-23 d,CONFIRMED,CANDIDATE,15.274438890,3.9610000e-05,-3.9610000e-05,147.5798300,2.090000e-03,-2.090000e-03,0.153,0.227,-0.153,6.07650,0.06040,-0.06040,206.7,5.300e+00,-5.300e+00,2.17,0.13,-9.000e-02,896.0,,,40.30,3,5761.00,86.00,-69.00,1.5180,0.0920,-0.0610,294.218930,49.479221,13.438
186,11512246,K00168.03,Kepler-23 b,CONFIRMED,CANDIDATE,7.106957410,1.7400000e-05,-1.7400000e-05,138.3227100,2.060000e-03,-2.060000e-03,0.079,0.320,-0.079,5.14620,0.05190,-0.05190,131.0,4.100e+00,-4.100e+00,1.72,0.11,-7.000e-02,1157.0,,,33.80,3,5761.00,86.00,-69.00,1.5180,0.0920,-0.0610,294.218930,49.479221,13.438
212,5972334,K00191.01,Kepler-487 b,CONFIRMED,CANDIDATE,15.358767771,2.1290000e-06,-2.1290000e-06,132.3850850,1.140000e-04,-1.140000e-04,0.487,0.016,-0.031,4.12230,0.01570,-0.01570,14638.1,2.020e+01,-2.020e+01,10.89,1.11,-8.200e-01,662.0,,,812.60,4,5422.00,108.00,-108.00,0.8870,0.0900,-0.0670,295.287230,41.221958,14.991
215,5972334,K00191.04,Kepler-487 c,CONFIRMED,FALSE POSITIVE,38.652079600,2.5640000e-04,-2.5640000e-04,164.0445500,5.160000e-03,-5.160000e-03,0.038,0.395,-0.038,5.60700,0.17900,-0.17900,566.5,2.440e+01,-2.440e+01,2.07,0.21,-1.600e-01,487.0,,,24.80,4,5422.00,108.00,-108.00,0.8870,0.0900,-0.0670,295.287230,41.221958,14.991
260,4833421,K00232.01,Kepler-122 c,CONFIRMED,CANDIDATE,12.466004437,5.5440000e-06,-5.5440000e-06,134.0032580,3.760000e-04,-3.760000e-04,0.209,0.094,-0.209,5.00660,0.01980,-0.01980,2232.1,8.100e+00,-8.100e+00,5.65,0.89,-9.000e-01,897.0,,,304.60,5,6038.00,121.00,-121.00,1.1910,0.1890,-0.1890,291.111880,39.949108,14.247
261,4833421,K00232.02,Kepler-122 b,CONFIRMED,CANDIDATE,5.766165573,7.6190000e-06,-7.6190000e-06,134.0172500,1.070000e-03,-1.070000e-03,0.017,0.307,-0.017,3.83140,0.02960,-0.02960,364.8,5.900e+00,-5.900e+00,2.27,0.36,-3.600e-01,1159.0,,,65.60,5,6038.00,121.00,-121.00,1.1910,0.1890,-0.1890,291.111880,39.949108,14.247
262,4833421,K00232.03,Kepler-122 d,CONFIRMED,CANDIDATE,21.587527880,7.4980000e-05,-7.4980000e-05,142.9672800,2.710000e-03,-2.710000e-03,0.009,0.392,-0.009,4.49680,0.07890,-0.07890,336.8,1.040e+01,-1.040e+01,2.18,0.35,-3.400e-01,747.0,,,34.00,5,6038.00,121.00,-121.00,1.1910,0.1890,-0.1890,291.111880,39.949108,14.247
263,4833421,K00232.04,Kepler-122 e,CONFIRMED,CANDIDATE,37.996236900,1.5150000e-04,-1.5150000e-04,162.9798400,3.310000e-03,-3.310000e-03,0.023,0.395,-0.023,6.77510,0.09350,-0.09350,403.7,1.100e+01,-1.100e+01,2.39,0.38,-3.800e-01,618.0,,,37.80,5,6038.00,121.00,-121.00,1.1910,0.1890,-0.1890,291.111880,39.949108,14.247
264,4833421,K00232.05,Kepler-122 f,CONFIRMED,CANDIDATE,56.259088100,2.8000000e-04,-2.8000000e-04,164.2199300,3.820000e-03,-3.820000e-03,0.026,0.383,-0.026,8.11400,0.11400,-0.11400,348.8,1.200e+01,-1.200e+01,2.22,0.36,-3.500e-01,543.0,,,29.70,5,6038.00,121.00,-121.00,1.1910,0.1890,-0.1890,291.111880,39.949108,14.247
270,7219825,K00238.01,Kepler-123 b,CONFIRMED,CANDIDATE,17.232328940,3.5660000e-05,-3.5660000e-05,135.0922000,1.680000e-03,-1.680000e-03,0.395,0.096,-0.348,4.55680,0.05080,-0.05080,509.8,8.600e+00,-8.600e+00,2.79,0.45,-4.100e-01,817.0,,,64.10,3,6086.00,133.00,-133.00,1.2160,0.1990,-0.1790,296.998630,42.781960,14.061
271,7219825,K00238.02,Kepler-123 c,CONFIRMED,CANDIDATE,26.695194400,2.6070000e-04,-2.6070000e-04,143.9999000,8.060000e-03,-8.060000e-03,0.136,0.311,-0.136,4.57600,0.20700,-0.20700,132.6,1.060e+01,-1.060e+01,1.40,0.23,-2.000e-01,706.0,,,13.40,3,6086.00,133.00,-133.00,1.2160,0.1990,-0.1790,296.998630,42.781960,14.061
276,11288051,K00241.01,Kepler-124 c,CONFIRMED,CANDIDATE,13.821420840,2.2230000e-05,-2.2230000e-05,131.7923700,1.250000e-03,-1.250000e-03,0.904,0.031,-0.660,3.98500,0.12400,-0.12400,765.2,1.080e+01,-1.080e+01,2.20,0.15,-8.000e-02,560.0,,,75.30,3,4983.00,100.00,-100.00,0.6510,0.0440,-0.0240,286.752780,49.064911,14.139
277,11288051,K00241.02,Kepler-124 d,CONFIRMED,CANDIDATE,30.950592700,2.1870000e-04,-2.1870000e-04,153.8450700,5.470000e-03,-5.470000e-03,0.958,0.015,-0.665,5.39400,0.20800,-0.20800,301.4,1.420e+01,-1.420e+01,1.51,0.11,-5.000e-02,428.0,,,23.20,3,4983.00,100.00,-100.00,0.6510,0.0440,-0.0240,286.752780,49.064911,14.139
278,11288051,K00241.03,Kepler-124 b,CONFIRMED,CANDIDATE,3.410459810,1.3610000e-05,-1.3610000e-05,131.5806200,3.040000e-03,-3.040000e-03,0.971,0.010,-0.682,2.86600,0.10000,-0.10000,136.2,6.800e+00,-6.800e+00,1.06,0.07,-4.000e-02,892.0,,,22.50,3,4983.00,100.00,-100.00,0.6510,0.0440,-0.0240,286.752780,49.064911,14.139
288,5364071,K00248.01,Kepler-49 b,CONFIRMED,CANDIDATE,7.203855862,5.9210000e-06,-5.9210000e-06,170.2857310,6.520000e-04,-6.520000e-04,0.037,0.259,-0.037,2.54180,0.02260,-0.02260,1765.9,1.920e+01,-1.920e+01,2.25,0.13,-1.700e-01,509.0,,,101.10,4,3834.00,77.00,-84.00,0.5390,0.0300,-0.0410,292.294590,40.591789,15.264
289,5364071,K00248.02,Kepler-49 c,CONFIRMED,CANDIDATE,10.912740650,1.4650000e-05,-1.4650000e-05,169.8524700,1.050000e-03,-1.050000e-03,0.685,0.192,-0.459,2.18010,0.04450,-0.04450,1387.2,2.650e+01,-2.650e+01,2.13,0.12,-1.600e-01,443.0,,,57.40,4,3834.00,77.00,-84.00,0.5390,0.0300,-0.0410,292.294590,40.591789,15.264
290,5364071,K00248.03,Kepler-49 d,CONFIRMED,CANDIDATE,2.576571021,1.9510000e-06,-1.9510000e-06,172.1269110,6.170000e-04,-6.170000e-04,0.187,0.096,-0.187,1.59970,0.01870,-0.01870,852.8,1.460e+01,-1.460e+01,1.57,0.09,-1.200e-01,717.0,,,63.60,4,3834.00,77.00,-84.00,0.5390,0.0300,-0.0410,292.294590,40.591789,15.264
291,5364071,K00248.04,Kepler-49 e,CONFIRMED,CANDIDATE,18.596115180,4.8710000e-05,-4.8710000e-05,141.2633100,2.090000e-03,-2.090000e-03,0.014,0.387,-0.014,2.30520,0.05990,-0.05990,813.8,3.150e+01,-3.150e+01,1.53,0.08,-1.200e-01,371.0,,,27.60,4,3834.00,77.00,-84.00,0.5390,0.0300,-0.0410,292.294590,40.591789,15.264
293,9757613,K00250.01,Kepler-26 b,CONFIRMED,CANDIDATE,12.282998287,8.0010000e-06,-8.0010000e-06,170.3980900,5.100000e-04,-5.100000e-04,0.047,0.233,-0.047,2.70960,0.01980,-0.01980,2794.7,2.240e+01,-2.240e+01,2.83,0.16,-2.200e-01,431.0,,,137.20,4,3879.00,77.00,-85.00,0.5370,0.0300,-0.0410,284.940980,46.566540,15.473
294,9757613,K00250.02,Kepler-26 c,CONFIRMED,CANDIDATE,17.251213970,1.8140000e-05,-1.8140000e-05,149.8864790,8.540000e-04,-8.540000e-04,0.749,0.152,-0.509,2.03710,0.04470,-0.04470,2054.8,3.320e+01,-3.320e+01,2.64,0.15,-2.000e-01,385.0,,,68.60,4,3879.00,77.00,-85.00,0.5370,0.0300,-0.0410,284.940980,46.566540,15.473
295,9757613,K00250.03,Kepler-26 d,CONFIRMED,CANDIDATE,3.543919702,4.4940000e-06,-4.4940000e-06,136.2607500,1.070000e-03,-1.070000e-03,0.022,0.267,-0.022,1.87170,0.02850,-0.02850,507.0,1.470e+01,-1.470e+01,1.21,0.06,-1.000e-01,652.0,,,38.20,4,3879.00,77.00,-85.00,0.5370,0.0300,-0.0410,284.940980,46.566540,15.473
296,9757613,K00250.04,Kepler-26 e,CONFIRMED,CANDIDATE,46.827677250,9.7940000e-05,-9.7940000e-05,136.7446800,1.790000e-03,-1.790000e-03,0.393,0.027,-0.393,1.90330,0.05690,-0.05690,1537.7,5.290e+01,-5.290e+01,2.13,0.12,-1.600e-01,276.0,,,32.40,4,3879.00,77.00,-85.00,0.5370,0.0300,-0.0410,284.940980,46.566540,15.473
303,7021681,K00255.01,Kepler-505 b,CONFIRMED,CANDIDATE,27.521947720,3.0580000e-05,-3.0580000e-05,189.8245230,8.080000e-04,-8.080000e-04,0.350,0.052,-0.350,4.04700,0.04150,-0.04150,2312.8,2.410e+01,-2.410e+01,2.47,0.17,-2.100e-01,314.0,,,106.50,3,3780.00,76.00,-83.00,0.5110,0.0360,-0.0430,287.858120,42.542629,15.108
310,8292840,K00260.01,Kepler-126 b,CONFIRMED,CANDIDATE,10.495663030,2.6610000e-05,-2.6610000e-05,172.7933500,2.040000e-03,-2.040000e-03,0.160,0.273,-0.160,4.73560,0.05670,-0.05670,106.1,2.400e+00,-2.400e+00,1.34,0.08,-5.000e-02,1009.0,,,48.70,3,6214.00,113.00,-87.00,1.2970,0.0740,-0.0540,289.347320,44.208511,10.500
311,8292840,K00260.02,Kepler-126 d,CONFIRMED,CANDIDATE,100.283067500,2.6200000e-04,-2.6200000e-04,245.0431800,1.980000e-03,-1.980000e-03,0.535,0.029,-0.429,10.86360,0.08520,-0.08520,351.2,4.400e+00,-4.400e+00,2.51,0.14,-1.000e-01,475.0,,,81.90,3,6214.00,113.00,-87.00,1.2970,0.0740,-0.0540,289.347320,44.208511,10.500
312,8292840,K00260.03,Kepler-126 c,CONFIRMED,CANDIDATE,21.869657140,8.3090000e-05,-8.3090000e-05,140.2951300,3.100000e-03,-3.100000e-03,0.557,0.380,-0.348,5.51770,0.08890,-0.08890,125.5,3.100e+00,-3.100e+00,1.51,0.08,-7.000e-02,790.0,,,43.50,3,6214.00,113.00,-87.00,1.2970,0.0740,-0.0540,289.347320,44.208511,10.500
325,9451706,K00271.01,Kepler-127 d,CONFIRMED,CANDIDATE,48.630380500,1.6190000e-04,-1.6190000e-04,172.5473600,2.460000e-03,-2.460000e-03,0.034,0.421,-0.034,7.08050,0.08890,-0.08890,339.8,6.600e+00,-6.600e+00,2.48,0.06,-6.000e-02,590.0,,,53.90,3,6075.00,122.00,-97.00,1.3520,0.0360,-0.0300,285.190000,46.027962,11.485
326,9451706,K00271.02,Kepler-127 c,CONFIRMED,CANDIDATE,29.393371610,7.2090000e-05,-7.2090000e-05,209.0673700,1.890000e-03,-1.890000e-03,0.512,0.356,-0.302,7.04450,0.06640,-0.06640,327.0,4.900e+00,-4.900e+00,2.50,0.07,-5.000e-02,698.0,,,69.70,3,6075.00,122.00,-97.00,1.3520,0.0360,-0.0300,285.190000,46.027962,11.485
327,9451706,K00271.03,Kepler-127 b,CONFIRMED,CANDIDATE,14.435945900,6.1950000e-05,-6.1950000e-05,141.5125300,3.560000e-03,-3.560000e-03,0.613,0.344,-0.394,3.41400,0.10200,-0.10200,107.3,5.300e+00,-5.300e+00,1.46,0.04,-3.000e-02,884.0,,,22.00,3,6075.00,122.00,-97.00,1.3520,0.0360,-0.0300,285.190000,46.027962,11.485
337,12314973,K00279.01,Kepler-450 b,CONFIRMED,CANDIDATE,28.454890910,2.4860000e-05,-2.4860000e-05,176.7062650,6.700000e-04,-6.700000e-04,0.500,0.061,-0.352,8.15930,0.05760,-0.05760,1418.6,6.700e+00,-6.700e+00,6.08,0.34,-4.300e-01,769.0,,,244.70,3,6206.00,80.00,-74.00,1.5730,0.0890,-0.1110,295.486510,51.013500,11.684
338,12314973,K00279.02,Kepler-450 c,CONFIRMED,CANDIDATE,15.413081200,4.6840000e-05,-4.6840000e-05,136.9432400,2.600000e-03,-2.600000e-03,0.372,0.077,-0.372,6.63580,0.07550,-0.07550,264.3,5.100e+00,-5.100e+00,2.59,0.15,-1.800e-01,944.0,,,55.20,3,6206.00,80.00,-74.00,1.5730,0.0890,-0.1110,295.486510,51.013500,11.684
339,12314973,K00279.03,Kepler-450 d,CONFIRMED,CANDIDATE,7.514396700,1.9520000e-04,-1.9520000e-04,136.1851000,2.030000e-02,-2.030000e-02,0.399,0.067,-0.399,4.86500,0.57900,-0.57900,36.3,4.100e+00,-4.100e+00,0.96,0.06,-7.000e-02,1199.0,,,9.80,3,6206.00,80.00,-74.00,1.5730,0.0890,-0.1110,295.486510,51.013500,11.684
342,5088536,K00282.01,Kepler-130 c,CONFIRMED,CANDIDATE,27.508715750,2.2390000e-05,-2.2390000e-05,182.1034940,6.350000e-04,-6.350000e-04,0.577,0.053,-0.417,5.92910,0.04090,-0.04090,639.2,3.700e+00,-3.700e+00,2.98,0.13,-1.200e-01,663.0,,,190.30,3,5903.00,70.00,-79.00,1.1370,0.0500,-0.0460,288.450650,40.245327,11.529
343,5088536,K00282.02,Kepler-130 b,CONFIRMED,CANDIDATE,8.457448920,2.8310000e-05,-2.8310000e-05,139.0668900,2.720000e-03,-2.720000e-03,0.494,0.044,-0.423,3.28930,0.07700,-0.07700,77.4,2.700e+00,-2.700e+00,1.02,0.05,-4.000e-02,982.0,,,31.00,3,5903.00,70.00,-79.00,1.1370,0.0500,-0.0460,288.450650,40.245327,11.529
344,5088536,K00282.03,Kepler-130 d,CONFIRMED,CANDIDATE,87.517778700,6.6570000e-04,-6.6570000e-04,201.1545100,5.070000e-03,-5.070000e-03,0.983,0.029,-0.735,2.55000,0.17100,-0.17100,136.5,1.320e+01,-1.320e+01,1.85,0.08,-7.000e-02,451.0,,,12.20,3,5903.00,70.00,-79.00,1.1370,0.0500,-0.0460,288.450650,40.245327,11.529
347,6021275,K00284.01,Kepler-132 d,CONFIRMED,CANDIDATE,18.010199560,4.3740000e-05,-4.3740000e-05,179.4213700,1.990000e-03,-1.990000e-03,0.966,0.027,-0.696,3.51600,0.12500,-0.12500,177.7,4.500e+00,-4.500e+00,1.93,0.27,-3.100e-01,758.0,,,43.40,4,5931.00,107.00,-118.00,1.1010,0.1570,-0.1730,283.235810,41.343040,11.818
348,6021275,K00284.02,Kepler-132 c,CONFIRMED,CANDIDATE,6.414912770,1.2590000e-05,-1.2590000e-05,169.6404400,1.530000e-03,-1.530000e-03,0.869,0.057,-0.584,3.36290,0.04810,-0.04810,121.0,2.600e+00,-2.600e+00,1.40,0.20,-2.200e-01,1069.0,,,51.10,4,5931.00,107.00,-118.00,1.1010,0.1570,-0.1730,283.235810,41.343040,11.818
349,6021275,K00284.03,Kepler-132 b,CONFIRMED,CANDIDATE,6.178173660,1.3890000e-05,-1.3890000e-05,168.8626000,1.810000e-03,-1.810000e-03,0.775,0.047,-0.543,3.26010,0.05440,-0.05440,101.9,2.500e+00,-2.500e+00,1.22,0.17,-1.900e-01,1082.0,,,43.50,4,5931.00,107.00,-118.00,1.1010,0.1570,-0.1730,283.235810,41.343040,11.818
350,6021275,K00284.04,Kepler-132 e,CONFIRMED,CANDIDATE,110.286703100,7.4280000e-04,-7.4280000e-04,239.2212800,4.070000e-03,-4.070000e-03,0.675,0.269,-0.472,4.42700,0.14700,-0.14700,145.3,9.000e+00,-9.000e+00,1.41,0.20,-2.300e-01,414.0,,,16.40,4,5931.00,107.00,-118.00,1.1010,0.1570,-0.1730,283.235810,41.343040,11.818
351,6196457,K00285.01,Kepler-92 b,CONFIRMED,CANDIDATE,13.748830590,1.2950000e-05,-1.2950000e-05,179.2791580,7.380000e-04,-7.380000e-04,0.658,0.153,-0.433,6.09680,0.04250,-0.04250,425.9,2.900e+00,-2.900e+00,3.63,0.26,-1.800e-01,975.0,,,167.60,3,5862.00,97.00,-80.00,1.6700,0.1180,-0.0820,289.086060,41.562958,11.565
352,6196457,K00285.02,Kepler-92 c,CONFIRMED,CANDIDATE,26.723169000,7.8830000e-05,-7.8830000e-05,147.9369600,2.320000e-03,-2.320000e-03,0.035,0.374,-0.035,8.50100,0.06880,-0.06880,195.0,3.100e+00,-3.100e+00,2.31,0.17,-1.100e-01,781.0,,,67.50,3,5862.00,97.00,-80.00,1.6700,0.1180,-0.0820,289.086060,41.562958,11.565
353,6196457,K00285.03,Kepler-92 d,CONFIRMED,FALSE POSITIVE,49.356790700,3.5640000e-04,-3.5640000e-04,134.2953300,6.660000e-03,-6.660000e-03,0.277,0.189,-0.277,10.95400,0.16500,-0.16500,130.2,3.900e+00,-3.900e+00,1.91,0.13,-1.000e-01,637.0,,,35.00,3,5862.00,97.00,-80.00,1.6700,0.1180,-0.0820,289.086060,41.562958,11.565
389,7603200,K00314.01,Kepler-138 c,CONFIRMED,CANDIDATE,13.781094710,1.0270000e-05,-1.0270000e-05,177.8527850,5.700000e-04,-5.700000e-04,0.545,0.080,-0.406,2.31880,0.02670,-0.02670,756.0,7.800e+00,-7.800e+00,1.42,0.09,-1.300e-01,402.0,,,112.80,3,3846.00,77.00,-84.00,0.5030,0.0320,-0.0480,290.381500,43.292988,12.925
390,7603200,K00314.02,Kepler-138 d,CONFIRMED,CANDIDATE,23.089022410,2.4140000e-05,-2.4140000e-05,171.0076340,8.110000e-04,-8.110000e-04,0.320,0.100,-0.320,1.70120,0.03010,-0.03010,598.3,1.170e+01,-1.170e+01,1.24,0.08,-1.200e-01,338.0,,,57.40,3,3846.00,77.00,-84.00,0.5030,0.0320,-0.0480,290.381500,43.292988,12.925
391,7603200,K00314.03,Kepler-138 b,CONFIRMED,CANDIDATE,10.312822040,3.0110000e-05,-3.0110000e-05,133.5352800,2.400000e-03,-2.400000e-03,0.061,0.365,-0.061,2.01380,0.06940,-0.06940,137.6,6.900e+00,-6.900e+00,0.59,0.04,-6.000e-02,443.0,,,22.00,3,3846.00,77.00,-84.00,0.5030,0.0320,-0.0480,290.381500,43.292988,12.925
393,8008067,K00316.01,Kepler-139 b,CONFIRMED,CANDIDATE,15.771110670,1.6410000e-05,-1.6410000e-05,184.9034700,8.160000e-04,-8.160000e-04,0.009,0.360,-0.009,5.05740,0.03010,-0.03010,547.1,4.800e+00,-4.800e+00,2.62,0.40,-3.100e-01,752.0,,,123.20,3,5620.00,100.00,-112.00,1.1430,0.1740,-0.1390,282.391940,43.889351,12.701
394,8008067,K00316.02,Kepler-139 c,CONFIRMED,CANDIDATE,157.065997600,6.4680000e-04,-6.4680000e-04,481.2694200,2.570000e-03,-2.570000e-03,0.004,0.415,-0.004,8.12890,0.09860,-0.09860,551.4,1.080e+01,-1.080e+01,2.63,0.41,-3.200e-01,350.0,,,50.90,3,5620.00,100.00,-112.00,1.1430,0.1740,-0.1390,282.391940,43.889351,12.701
426,10587105,K00339.01,Kepler-529 b,CONFIRMED,CANDIDATE,1.980356674,2.3220000e-06,-2.3220000e-06,170.1396010,8.620000e-04,-8.620000e-04,0.713,0.183,-0.470,2.47430,0.03360,-0.03360,271.9,4.400e+00,-4.400e+00,2.10,0.35,-3.100e-01,1662.0,,,71.90,3,6078.00,121.00,-133.00,1.1890,0.1970,-0.1780,285.888370,47.880379,13.763
427,10587105,K00339.02,Kepler-529 c,CONFIRMED,CANDIDATE,12.834477100,3.9950000e-05,-3.9950000e-05,138.3262600,2.600000e-03,-2.600000e-03,0.956,0.025,-0.683,3.84600,0.13900,-0.13900,281.0,8.600e+00,-8.600e+00,2.55,0.42,-3.800e-01,891.0,,,35.00,3,6078.00,121.00,-133.00,1.1890,0.1970,-0.1780,285.888370,47.880379,13.763
432,10982872,K00343.01,Kepler-142 c,CONFIRMED,CANDIDATE,4.761705895,3.4990000e-06,-3.4990000e-06,170.3357590,5.720000e-04,-5.720000e-04,0.384,0.002,-0.384,3.30610,0.02130,-0.02130,497.1,3.900e+00,-3.900e+00,2.75,0.44,-4.800e-01,1201.0,,,138.50,3,5794.00,105.00,-117.00,1.2250,0.1940,-0.2130,295.118900,48.481281,13.203
433,10982872,K00343.02,Kepler-142 b,CONFIRMED,CANDIDATE,2.024143568,2.0590000e-06,-2.0590000e-06,170.4962040,7.880000e-04,-7.880000e-04,0.513,0.013,-0.495,2.52730,0.02910,-0.02910,239.4,3.100e+00,-3.100e+00,1.94,0.31,-3.400e-01,1597.0,,,88.40,3,5794.00,105.00,-117.00,1.2250,0.1940,-0.2130,295.118900,48.481281,13.203
434,10982872,K00343.03,Kepler-142 d,CONFIRMED,CANDIDATE,41.808503100,2.9390000e-04,-2.9390000e-04,148.7081400,6.030000e-03,-6.030000e-03,0.011,0.437,-0.011,7.79700,0.16000,-0.16000,190.4,7.200e+00,-7.200e+00,1.67,0.27,-2.900e-01,582.0,,,27.30,3,5794.00,105.00,-117.00,1.2250,0.1940,-0.2130,295.118900,48.481281,13.203
442,11442793,K00351.01,Kepler-90 h,CONFIRMED,FALSE POSITIVE,331.597273200,2.4590000e-04,-2.4590000e-04,140.4989290,5.860000e-04,-5.860000e-04,0.020,0.136,-0.020,14.40400,0.03190,-0.03190,8322.1,2.530e+01,-2.530e+01,10.89,1.77,-1.450e+00,294.0,,,355.00,7,5970.00,107.00,-131.00,1.2000,0.1950,-0.1600,284.433500,49.305161,13.804
443,11442793,K00351.02,Kepler-90 g,CONFIRMED,CANDIDATE,210.601384300,2.3470000e-04,-2.3470000e-04,147.0568670,8.860000e-04,-8.860000e-04,0.002,0.172,-0.002,11.99220,0.03470,-0.03470,4159.3,1.850e+01,-1.850e+01,7.70,1.25,-1.030e+00,342.0,,,232.40,7,5970.00,107.00,-131.00,1.2000,0.1950,-0.1600,284.433500,49.305161,13.804
444,11442793,K00351.03,Kepler-90 d,CONFIRMED,CANDIDATE,59.737144300,2.4020000e-04,-2.4020000e-04,158.9597400,2.760000e-03,-2.760000e-03,0.005,0.413,-0.005,8.00060,0.09510,-0.09510,566.4,1.330e+01,-1.330e+01,2.84,0.46,-3.800e-01,520.0,,,43.50,7,5970.00,107.00,-131.00,1.2000,0.1950,-0.1600,284.433500,49.305161,13.804
445,11442793,K00351.04,Kepler-90 e,CONFIRMED,CANDIDATE,91.940125300,5.4660000e-04,-5.4660000e-04,134.3000000,4.730000e-03,-4.730000e-03,0.025,0.403,-0.025,9.19500,0.13800,-0.13800,482.9,1.420e+01,-1.420e+01,2.62,0.43,-3.500e-01,450.0,,,34.40,7,5970.00,107.00,-131.00,1.2000,0.1950,-0.1600,284.433500,49.305161,13.804
446,11442793,K00351.05,Kepler-90 c,CONFIRMED,CANDIDATE,8.719801350,2.9880000e-05,-2.9880000e-05,139.5213400,2.690000e-03,-2.690000e-03,0.343,0.085,-0.343,3.74540,0.07400,-0.07400,160.4,7.400e+00,-7.400e+00,1.53,0.25,-2.000e-01,987.0,,,22.70,7,5970.00,107.00,-131.00,1.2000,0.1950,-0.1600,284.433500,49.305161,13.804
447,11442793,K00351.06,Kepler-90 b,CONFIRMED,CANDIDATE,7.008217870,4.7010000e-05,-4.7010000e-05,137.6716400,5.260000e-03,-5.260000e-03,0.156,0.312,-0.156,3.81200,0.18100,-0.18100,116.4,6.700e+00,-6.700e+00,1.29,0.21,-1.700e-01,1062.0,,,19.20,7,5970.00,107.00,-131.00,1.2000,0.1950,-0.1600,284.433500,49.305161,13.804
501,9946525,K00398.01,Kepler-148 d,CONFIRMED,CANDIDATE,51.846889840,2.9310000e-05,-2.9310000e-05,170.0807600,4.420000e-04,-4.420000e-04,0.681,0.019,-0.043,4.77690,0.04870,-0.04870,9636.3,4.140e+01,-4.140e+01,8.73,0.70,-4.200e-01,413.0,,,257.20,3,5227.00,73.00,-83.00,0.8380,0.0680,-0.0400,289.786220,46.858791,15.342
502,9946525,K00398.02,Kepler-148 c,CONFIRMED,CANDIDATE,4.180048081,2.7410000e-06,-2.7410000e-06,173.7192490,5.240000e-04,-5.240000e-04,0.047,0.335,-0.047,2.44790,0.02330,-0.02330,1765.6,1.560e+01,-1.560e+01,3.44,0.27,-1.700e-01,957.0,,,124.30,3,5227.00,73.00,-83.00,0.8380,0.0680,-0.0400,289.786220,46.858791,15.342
